Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,Commission_Address_Raw,liczba_kart_otrzymanych,liczba_uprawnionych,liczba_kart_niewykorzystanych,liczba_kart_wydanych_lokal,liczba_pakietow_wyslanych,liczba_kart_wydanych_lacznie,liczba_glos_pelnnomocnik,liczba_glos_zaswiadczenie,liczba_kopert_zwrotnych,koperty_bez_oswiadczenia,koperty_oswiadczenie_niepodpisane,koperty_bez_koperty_na_karte,koperty_niezaklejona_koperta_na_karte,koperty_na_karte_wrzucone_do_urny,liczba_kart_wyjetych_z_urny,karty_z_kopert_korespondencyjnych,liczba_kart_niewaznych,liczba_kart_waznych,liczba_glosow_niewaznych,glosy_niewazne_przyczyna_A,glosy_niewazne_przyczyna_B,glosy_niewazne_przyczyna_C,liczba_glosow_waznych_na_kandydatow,Turnout_Percentage
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1488007,"Biaostockie Centrum Onkologii im. Marii Skodowskiej-Curie, ul. Ogrodowa 12, 15-027 Biaystok",214.0,66.0,148.0,66.0,0.0,66.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,66.0,0.0,0.0,0.0,,66.0,100.0
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1488002,"Uniwersytecki Szpital Kliniczny, Klinika Kardiologii Inwazyjnej, ul. M. Curie-Skodowskiej 24A, 15-278 Biaystok",293.0,91.0,202.0,91.0,0.0,91.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,91.0,1.0,0.0,1.0,,90.0,100.0
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1487999,"Samodzielny Publiczny ZOZ Wojewodzki Szpital Zespolony im. J. Sniadeckiego (Ginekologia), ul. M. Curie-Skodowskiej 26, 15-278 Biaystok",88.0,18.0,70.0,18.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,,18.0,100.0
Województwo podlaskie,Powiat sokolski,gm. Sokoka,1487646,"Samodzielny Publiczny Zakad Opieki Zdrowotnej w Sokoce, ul. gen. Wadysawa Sikorskiego 40, 16-100 Sokoka",189.0,52.0,137.0,52.0,0.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,1.0,1.0,0.0,,51.0,100.0
Województwo podlaskie,Powiat biaostocki,gm. Suprasl,1487158,"Holmed Uzdrowisko Sp. z o.o., ul. Uroczysko Pustelnia 1, 16-030 Suprasl",202.0,171.0,31.0,171.0,0.0,171.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,171.0,1.0,1.0,0.0,,170.0,100.0
Województwo podkarpackie,Miasto na prawach powiatu Przemysl,,1486868,"Wojewodzki Szpital im. Sw. Ojca Pio w Przemyslu, ul. Monte Cassino 18, 37-700 Przemysl",263.0,207.0,56.0,207.0,0.0,207.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,207.0,2.0,1.0,1.0,,205.0,100.0
Województwo mazowieckie,Powiat radomski,gm. Pionki,1481536,"Oddzia Zewnetrzny w Pionkach Zakadu Karnego w Zytkowicach, Adolfin 60, 26-670 Pionki",133.0,132.0,1.0,132.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,132.0,3.0,0.0,3.0,,129.0,100.0
Województwo mazowieckie,Powiat radomski,gm. Iza,1481494,"SP ZZOZ Szpital w Izy, Iza ul. Danuty Siedzikowny ""Inki"" 4, 27-100 IZA",140.0,10.0,130.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,100.0
Województwo mazowieckie,Powiat pruszkowski,m. Pruszkow,1481206,"Mazowieckie Specjalistyczne Centrum Zdrowia im. prof. dr Jana Mazurkiewicza, ul. Partyzantow 2/4, 05-800 Pruszkow",656.0,224.0,432.0,224.0,0.0,224.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,224.0,2.0,1.0,1.0,,222.0,100.0
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1480864,"Dom Opieki ""Dworek Zacisze"", ul. Bolesawa Prusa 14, 05-510 Konstancin-Jeziorna",25.0,18.0,7.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,0.0,1.0,,17.0,100.0
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1480861,"Uzdrowisko Konstancin-Zdroj S. A., ul. Sue Ryder 1, 05-510 Konstancin-Jeziorna",162.0,121.0,41.0,121.0,0.0,121.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,0.0,0.0,,121.0,100.0
Województwo mazowieckie,Powiat legionowski,gm. Wieliszew,1480096,"DOM OPIEKI EMERYTA ZOTA JESIEN, ul. Nowodworska 99, 05-119 ajski",61.0,19.0,42.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,,19.0,100.0
Województwo pomorskie,Miasto na prawach powiatu Sopot,,1489816,"Sanatorium Uzdrowiskowe ""Lesnik"", ul. 23 Marca 105, 81-820 Sopot",215.0,164.0,51.0,164.0,0.0,164.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,164.0,1.0,1.0,0.0,,163.0,100.0
Województwo pomorskie,Miasto na prawach powiatu Sopot,,1489814,"Pomorskie Centrum Reumatologiczne im. dr Jadwigi Titz-Kosko w Sopocie Sp. z o.o., ul. Grunwaldzka 1-3, 81-759 Sopot",46.0,24.0,22.0,24.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,,24.0,100.0
Województwo pomorskie,Powiat starogardzki,m. Starogard Gdanski,1489062,"Kociewskie Centrum Zdrowia Sp. z o. o., ul. dr. Jozefa Balewskiego 1, 83-200 Starogard Gdanski",261.0,70.0,191.0,70.0,0.0,70.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,3.0,0.0,3.0,,67.0,100.0
Województwo pomorskie,Powiat supski,gm. Ustka,1489034,"Swietlica Wiejska w Rowach, ul. Koscielna 2a, 76-212 Rowy",2156.0,1722.0,434.0,1722.0,0.0,1722.0,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0,0.0,1722.0,8.0,0.0,8.0,,1714.0,100.0
Województwo pomorskie,Powiat supski,m. Ustka,1488908,"Szkoa Podstawowa nr 1, ul. Darowska 18, 76-270 Ustka",1259.0,1017.0,244.0,1015.0,2.0,1017.0,0.0,139.0,2.0,0.0,0.0,0.0,0.0,2.0,1017.0,2.0,0.0,1017.0,10.0,6.0,4.0,,1007.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Nowy Sacz,,1479418,"Szpital Specjalistyczny im. J. Sniadeckiego, ul. Mynska 10, 33-300 Nowy Sacz",190.0,170.0,20.0,170.0,0.0,170.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,170.0,1.0,0.0,1.0,,169.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1479366,"Szpital Specjalistyczny im. Stefana Zeromskiego SP ZOZ w Krakowie, os. Osiedle Na Skarpie 66, 31-913 Krakow",258.0,116.0,142.0,116.0,0.0,116.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,116.0,1.0,0.0,1.0,,115.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1479359,"Szpital Specjalistyczny im. Ludwika Rydygiera w Krakowie Sp. z o.o., os. Osiedle Zotej Jesieni 1, 31-826 Krakow",288.0,116.0,172.0,116.0,0.0,116.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,116.0,2.0,0.0,2.0,,114.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1479340,"Dom Studencki Nr 1 Olimp w Krakowie, ul. Jozefa Rostafinskiego 9, 30-072 Krakow",2004.0,773.0,1231.0,773.0,0.0,773.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,0.0,0.0,773.0,25.0,19.0,6.0,,748.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1479328,"NZOZ Szpital na Siemiradzkiego im. R. Czerwiakowskiego sp. z o.o., ul. Henryka Siemiradzkiego 1, 31-137 Krakow",24.0,7.0,17.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,,7.0,100.0
Województwo małopolskie,Powiat nowotarski,gm. Rabka-Zdroj,1478062,"Szpital Kardiologiczny, al. Aleja Jordana 2, 34-700 Rabka-Zdroj",150.0,97.0,53.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,1.0,0.0,1.0,,96.0,100.0
Województwo małopolskie,Powiat myslenicki,gm. Myslenice,1477677,"Dom Seniora ""Pod Klonami"" w Gogoczowie, Gogoczow 832, 32-444 Gogoczow",37.0,25.0,12.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,,25.0,100.0
Województwo małopolskie,Powiat myslenicki,gm. Myslenice,1477676,"Dom Seniora ""Na Wzgorzu"" w Gogoczowie, Gogoczow 805, 32-444 Gogoczow",22.0,20.0,2.0,20.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,1.0,0.0,1.0,,19.0,100.0
Województwo małopolskie,Powiat miechowski,gm. Miechow,1477611,"Dom Pomocy Spoecznej w Miechowie, ul. Warszawska 49A, 32-200 Miechow",101.0,30.0,71.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,1.0,0.0,1.0,,29.0,100.0
Województwo małopolskie,Powiat limanowski,gm. Mszana Dolna,1477519,"Dom Pomocy Spoecznej ""DIANA"", Kasina Wielka 448, 34-741 Kasina Wielka",87.0,76.0,11.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,5.0,0.0,5.0,,71.0,100.0
Województwo małopolskie,Powiat krakowski,gm. Wielka Wies,1477370,"Zakad Opiekunczo-Leczniczy Serdeczna Troska, ul. Olkuska 6, 32-085 Szyce",105.0,23.0,82.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,,23.0,100.0
Województwo śląskie,Miasto na prawach powiatu Chorzow,,1491542,"Samodzielny Publiczny Zakad Opieki Zdrowotnej Zespo Szpitali Miejskich, ul. Strzelcow Bytomskich 11, 41-500 Chorzow",337.0,109.0,228.0,109.0,0.0,109.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,109.0,3.0,1.0,2.0,,106.0,100.0
Województwo śląskie,Miasto na prawach powiatu Bielsko-Biaa,,1491396,"Beskidzkie Centrum Onkologii im. Jana Pawa II Szpital Miejski, ul. Wyzwolenia 18, 43-300 Bielsko-Biaa",114.0,56.0,58.0,56.0,0.0,56.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,,56.0,100.0
Województwo śląskie,Powiat tarnogorski,gm. Zbrosawice,1490952,"Dom Pomocy Spoecznej w Miedarach, ul. Zamkowa 7, 42-676 Miedary",58.0,21.0,37.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,,21.0,100.0
Województwo śląskie,Powiat cieszynski,gm. Brenna,1490066,"Szkoa Podstawowa Nr 2 w Brennej, ul. Bukowa 45, 43-438 Brenna",1021.0,801.0,220.0,801.0,0.0,801.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,801.0,4.0,4.0,0.0,,797.0,100.0
Województwo śląskie,Powiat cieszynski,m. Ustron,1490048,"Slaskie Centrum Reumatologii im. gen. Jerzego Zietka w Ustroniu Sp. z o.o., ul. Szpitalna 11, 43-450 Ustron",190.0,159.0,31.0,159.0,0.0,159.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,159.0,0.0,0.0,0.0,,159.0,100.0
Województwo śląskie,Powiat cieszynski,m. Ustron,1490047,"Budynek Sanatorium i Szpitala Uzdrowiskowego ROWNICA, ul. Sanatoryjna 7, 43-450 Ustron",1496.0,1117.0,379.0,1117.0,0.0,1117.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.0,0.0,0.0,1117.0,8.0,5.0,3.0,,1109.0,100.0
Województwo śląskie,Powiat bielski,gm. Wilkowice,1490010,"Centrum Pulmonologii i Torakochirurgii w Bystrej, ul. Juliana Faata 2, 43-360 Bystra",189.0,83.0,106.0,83.0,0.0,83.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,83.0,3.0,1.0,2.0,,80.0,100.0
Województwo śląskie,Powiat bielski,gm. Czechowice-Dziedzice,1489956,"Dom Pomocy Spoecznej ""Zota Jesien"", ul. Zacisze 28, 43-502 Czechowice-Dziedzice",30.0,23.0,7.0,23.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,,23.0,100.0
Województwo małopolskie,Powiat chrzanowski,gm. Chrzanow,1476952,"Szpital Powiatowy w Chrzanowie, ul. Topolowa 16, 32-500 Chrzanow",436.0,156.0,280.0,156.0,0.0,156.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,156.0,2.0,1.0,1.0,,154.0,100.0
Województwo małopolskie,Powiat brzeski,gm. Debno,1476877,"Dom Pomocy Spoecznej w Porabce Uszewskiej, Porabka Uszewska 272, 32-854 Porabka Uszewska",26.0,23.0,3.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,,23.0,100.0
Województwo łódzkie,Miasto na prawach powiatu Skierniewice,,1476738,"Wojewodzki Szpital Zespolony, ul. Stanisawa Rybickiego 1, 96-100 Skierniewice",244.0,65.0,179.0,65.0,0.0,65.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,1.0,0.0,1.0,,64.0,100.0
Województwo łódzkie,Miasto na prawach powiatu Piotrkow Trybunalski,,1476708,"Oddzia Samodzielnego Szpitala Wojewodzkiego w Piotrkowie Trybunalskim, ul. Franklina Roosevelta 3, 97-300 Piotrkow Trybunalski",13.0,8.0,5.0,8.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0,,7.0,100.0
Województwo łódzkie,Miasto na prawach powiatu odz,,1476644,"Szpital Zakonu Bonifratrow sw. Jana Bozego w odzi sp. z o. o., ul. Kosynierow Gdynskich 61, 93-357 odz",152.0,49.0,103.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,,49.0,100.0
Województwo łódzkie,Miasto na prawach powiatu odz,,1476641,"Instytut Centrum Zdrowia Matki Polki w odzi, ul. Rzgowska 281/289, 93-338 odz",347.0,102.0,245.0,102.0,0.0,102.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,102.0,2.0,1.0,1.0,,100.0,100.0
Województwo łódzkie,Powiat wieruszowski,gm. Wieruszow,1476122,"Powiatowe Centrum Medyczne Sp. z o. o. NZOZ Szpital Powiatowy w Wieruszowie, ul. Warszawska 104, 98-400 Wieruszow",50.0,15.0,35.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,15.0,100.0
Województwo łódzkie,Powiat piotrkowski,gm. Rozprza,1475514,"Dom Pomocy Spoecznej Przystan we Wronikowie, Wronikow 26, 97-340 Rozprza",22.0,18.0,4.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,3.0,0.0,3.0,,15.0,100.0
Województwo łódzkie,Powiat owicki,gm. Bielawy,1475104,"Oddzia Fizjoterapii i Rehabilitacji w Stanisawowie Szpitala Zespou Opieki Zdrowotnej w owiczu, Rulice 31, 99-423 Bielawy",50.0,42.0,8.0,42.0,0.0,42.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,2.0,2.0,0.0,,40.0,100.0
Województwo łódzkie,Powiat bechatowski,gm. Kleszczow,1474845,"Dom Pomocy Spoecznej Sw. Barbary, ul. Ogrodowa 1, 97-410 Kleszczow",61.0,27.0,34.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,1.0,1.0,0.0,,26.0,100.0
Województwo lubuskie,Powiat zarski,m. Zary,1474540,"Szpital na Wyspie Spoka z o. o., ul. Pszenna 2, 68-200 Zary",65.0,44.0,21.0,44.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,2.0,0.0,2.0,,42.0,100.0
Województwo lubuskie,Powiat zarski,m. Zary,1474539,"105 Kresowy Szpital Wojskowy z Przychodnia-SP ZOZ, ul. Domanskiego 2, 68-200 Zary",76.0,52.0,24.0,52.0,0.0,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,,52.0,100.0
Województwo lubelskie,Powiat puawski,gm. Naeczow,1473009,"Sanatorium Uzdrowiskowe ""Ciche Wawozy"", ul. Bartosza Gowackiego 12, 24-150 Naeczow",162.0,92.0,70.0,92.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,0.0,0.0,0.0,,92.0,100.0
Województwo lubelskie,Powiat puawski,gm. Naeczow,1473007,"Kolejowy Szpital Uzdrowiskowy w Naeczowie, ul. Michaa Gorskiego 6, 24-150 Naeczow",182.0,135.0,47.0,135.0,0.0,135.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,135.0,1.0,1.0,0.0,,134.0,100.0
Województwo świętokrzyskie,Powiat opatowski,gm. Opatow,1493309,"Dom Pomocy Spoecznej w Zochcinku Filia w Opatowie, ul. Szpitalna 4C, 27-500 Opatow",61.0,38.0,23.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,,38.0,100.0
Województwo świętokrzyskie,Powiat buski,gm. Busko-Zdroj,1492736,"Specjalistyczny Szpital Ortopedyczno-Rehabilitacyjny ""Gorka"" im. dr Szymona Starkiewicza w Busku-Zdroju, ul. doktora Szymona Starkiewicza 1, 28-100 Busko-Zdroj",155.0,47.0,108.0,47.0,0.0,47.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,,47.0,100.0
Województwo śląskie,Miasto na prawach powiatu Ruda Slaska,,1492271,"Szpital Miejski w Rudzie Slaskiej Sp. z o. o., ul. Wincentego Lipa 2, 41-712 Ruda Slaska",306.0,77.0,229.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,1.0,1.0,0.0,,76.0,100.0
Województwo śląskie,Miasto na prawach powiatu Katowice,,1492118,"Szpital, ul. Panewnicka 65, 40-760 Katowice",83.0,23.0,60.0,23.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,,23.0,100.0
Województwo śląskie,Miasto na prawach powiatu Katowice,,1492115,"Szpital, ul. Strzelecka 9, 40-073 Katowice",90.0,50.0,40.0,50.0,0.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,,50.0,100.0
Województwo śląskie,Miasto na prawach powiatu Katowice,,1492114,"Szpital, ul. Raciborska 27, 40-074 Katowice",263.0,83.0,180.0,83.0,0.0,83.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,83.0,0.0,0.0,0.0,,83.0,100.0
Województwo śląskie,Miasto na prawach powiatu Gliwice,,1491806,"Szkoa Podstawowa z Oddziaami Integracyjnymi Nr 21, ul. Wadysawa Stanisawa Reymonta 18A, 44-103 Gliwice",1397.0,952.0,445.0,952.0,0.0,952.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,0.0,952.0,13.0,9.0,4.0,,939.0,100.0
Województwo śląskie,Miasto na prawach powiatu Czestochowa,,1491679,"Wojewodzki Szpital Specjalistyczny im. Najswietszej Maryi Panny w Czestochowie, ul. Bialska 104/118, 42-200 Czestochowa",99.0,94.0,5.0,94.0,0.0,94.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,0.0,,94.0,100.0
Województwo kujawsko-pomorskie,Powiat sepolenski,gm. Wiecbork,1470731,"Dom Pomocy Spoecznej w Suchoraczku, Suchoraczek 51, 89-410 Wiecbork",76.0,18.0,58.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,2.0,0.0,2.0,,16.0,100.0
Województwo dolnośląskie,Miasto na prawach powiatu Wrocaw,,1469681,"Zamiejscowe Oddziay Wojewodzkiego Szpitala Specjalistycznego we Wrocawiu, ul. Poswiecka 8, 51-128 Wrocaw",104.0,77.0,27.0,77.0,0.0,77.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,0.0,,77.0,100.0
Województwo dolnośląskie,Miasto na prawach powiatu Wrocaw,,1469488,"Liceum Ogolnoksztacace nr IV, ul. Stacha Swistackiego 12 - 14, 50-430 Wrocaw",1713.0,1395.0,319.0,1395.0,0.0,1395.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.0,0.0,0.0,1395.0,13.0,6.0,7.0,,1382.0,100.0
Województwo dolnośląskie,Powiat wrocawski,gm. Dugoeka,1468934,"Novum Clinic Sp z o.o., ul. Wrocawska 42, 55-093 Kieczow",31.0,16.0,15.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,,16.0,100.0
Województwo wielkopolskie,Miasto na prawach powiatu Poznan,,1498122,"NEUROPORT Osrodek Rehabilitacji Neurologicznej i Senioralnej, ul. Bojerowa 28, 60-480 Poznan",38.0,35.0,3.0,35.0,0.0,35.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,1.0,0.0,1.0,,34.0,100.0
Województwo wielkopolskie,Powiat poznanski,gm. Pobiedziska,1497005,"Oddzia Zewnetrzny w Pobiedziskach Zakadu Karnego w Gebarzewie, ul. Wadysawa Jagiey 34, 62-010 Pobiedziska",81.0,76.0,5.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,4.0,2.0,2.0,,72.0,100.0
Województwo wielkopolskie,Powiat obornicki,gm. Oborniki,1496386,"Szpital Rehabilitacyjno-Kardiologiczny w Kowanowku, ul. Sanatoryjna 34, 64-600 Kowanowko",150.0,84.0,66.0,84.0,0.0,84.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,,84.0,100.0
Województwo wielkopolskie,Powiat kepinski,gm. Baranow,1495824,"Samodzielny Publiczny Zakad Opieki Zdrowotnej w Kepnie, Szpital w Kepnie, Oddzia Leczniczo-Rehabilitacyjny w Grebaninie, Grebanin 97, 63-604 Baranow",52.0,44.0,8.0,44.0,0.0,44.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,,44.0,100.0
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Jeziorany,1494755,"Oddzia Zewnetrzny w Kikitach Zakadu Karnego w Barczewie, Kikity 21, 11-311 Kolno",53.0,41.0,12.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,1.0,0.0,1.0,,40.0,100.0
Województwo warmińsko-mazurskie,Powiat mragowski,gm. Sorkwity,1494521,"Dom Pomocy Spoecznej Mazurska Zagroda w Kozarku Maym, Kozarek May 3, 11-731 Sorkwity",40.0,15.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,15.0,100.0
Województwo warmińsko-mazurskie,Powiat elblaski,gm. Pasek,1494171,"Szpital Powiatowy Spoka z o. o. w Paseku, ul. Kopernika 24A, 14-400 Pasek",101.0,29.0,72.0,29.0,0.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,1.0,0.0,1.0,,28.0,100.0
Województwo warmińsko-mazurskie,Powiat bartoszycki,gm. Bartoszyce,1493975,"Dom Pomocy Spoecznej w Sokolicy, Sokolica 10, 11-200 Sokolica",12.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,12.0,100.0
Województwo dolnośląskie,Powiat woowski,gm. Woow,1468894,"Dom Pomocy Spoecznej ""Nasz Dom"" w Mojecicach, ul. Woowska 4, 56-100 Mojecice",22.0,12.0,10.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,12.0,100.0
Województwo dolnośląskie,Powiat lwowecki,gm. Gryfow Slaski,1468175,"Powiatowe Centrum Zdrowia Sp. z o. o. w Lwowku Slaskim-Szpital im. Hugona Koataja w Gryfowie Slaskim, ul. Rzeczna 25, 59-620 Gryfow Slaski",107.0,18.0,89.0,18.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,,18.0,100.0
Województwo dolnośląskie,Powiat lubinski,m. Lubin,1468121,"Dom Pomocy Spoecznej ""Ostoja"", ul. Pawia 39, 59-300 Lubin",50.0,33.0,17.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,2.0,0.0,2.0,,31.0,100.0
