Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,Commission_Address_Raw,liczba_kart_otrzymanych,liczba_uprawnionych,liczba_kart_niewykorzystanych,liczba_kart_wydanych_lokal,liczba_pakietow_wyslanych,liczba_kart_wydanych_lacznie,liczba_glos_pelnnomocnik,liczba_glos_zaswiadczenie,liczba_kopert_zwrotnych,koperty_bez_oswiadczenia,koperty_oswiadczenie_niepodpisane,koperty_bez_koperty_na_karte,koperty_niezaklejona_koperta_na_karte,koperty_na_karte_wrzucone_do_urny,liczba_kart_wyjetych_z_urny,karty_z_kopert_korespondencyjnych,liczba_kart_niewaznych,liczba_kart_waznych,liczba_glosow_niewaznych,glosy_niewazne_przyczyna_A,glosy_niewazne_przyczyna_B,glosy_niewazne_przyczyna_C,liczba_glosow_waznych_na_kandydatow,Turnout_Percentage
Województwo wielkopolskie,Miasto na prawach powiatu Poznan,,1436126,"Dom Studencki Karolek Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu, ul. Rokietnicka 5E, 60-806 Poznan",79.0,79.0,3.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,76.0,96.20253164556962
Województwo opolskie,Miasto na prawach powiatu Opole,,1435400,"Oddzia Zewnetrzny Aresztu Sledczego w Opolu, ul. Partyzancka 72, 45-853 Opole",110.0,54.0,58.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,52.0,96.29629629629628
Województwo małopolskie,Powiat myslenicki,gm. Myslenice,1434707,"Dom Seniora ""Pod Klonami"" w Gogoczowie, Gogoczow 832, 32-444 Gogoczow",35.0,27.0,9.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,3.0,0.0,3.0,0.0,23.0,96.29629629629628
Województwo dolnośląskie,Miasto na prawach powiatu Wabrzych,,1434297,"Dom Seniora - Biay Kamien, ul. gen. Wadysawa Andersa 162a, 58-304 Wabrzych",28.0,28.0,1.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,1.0,0.0,1.0,0.0,26.0,96.42857142857144
Województwo śląskie,Miasto na prawach powiatu Katowice,,1435787,"Areszt Sledczy Katowice, ul. Mikoowska 10A, 40-067 Katowice",430.0,355.0,87.0,343.0,0.0,343.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,343.0,12.0,2.0,10.0,0.0,331.0,96.61971830985917
Województwo zachodniopomorskie,Powiat koobrzeski,m. Koobrzeg,1436806,"Sanatorium Uzdrowiskowe ""ORW KOOBRZEG-PODCZELE"" (P. U. Holtur Sp. z o.o.), ul. Koszalinska 72, 78-100 Koobrzeg",250.0,243.0,15.0,235.0,0.0,235.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,235.0,1.0,0.0,1.0,0.0,234.0,96.70781893004116
Województwo pomorskie,Miasto na prawach powiatu Gdansk,,1436908,"Dom Studencki nr 3, Gdansk ul. Do Studzienki 32, 80-227 Gdansk 6",147.0,123.0,28.0,119.0,0.0,119.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,119.0,96.7479674796748
Województwo mazowieckie,Powiat sochaczewski,m. Sochaczew,1434918,"Dom Kapana Seniora, ul. Stanisawa Staszica 39, 96-500 Sochaczew",38.0,35.0,4.0,34.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,97.14285714285714
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1434805,"Dom Studencki Nawojka w Krakowie, ul. Wadysawa Reymonta 11, 30-059 Krakow",639.0,144.0,499.0,140.0,0.0,140.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,140.0,97.2222222222222
Województwo podkarpackie,Powiat leski,gm. Lesko,1435470,"Samodzielny Publiczny Zespo Opieki Zdrowotnej w Lesku, ul. Kochanowskiego 2, 38-600 Lesko",91.0,44.0,48.0,43.0,0.0,43.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,97.72727272727272
Województwo śląskie,Miasto na prawach powiatu Chorzow,,1435751,"Osrodek sw. Florian Caritas Archidiecezji Katowickiej, ul. Harcerska 3, 41-500 Chorzow",52.0,45.0,8.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,43.0,97.77777777777776
Województwo łódzkie,Miasto na prawach powiatu odz,,1434652,"Uniwersytet Medyczny w odzi Dom Studencki nr 1 (Medyk), ul. Patrice Lumumby 5, 91-404 odz",865.0,108.0,759.0,106.0,0.0,106.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,106.0,98.14814814814817
Województwo kujawsko-pomorskie,Miasto na prawach powiatu Bydgoszcz,,1434368,"Areszt Sledczy w Bydgoszczy Oddzia Zewnetrzny w Bydgoszczy, ul. Torunska 276, 85-831 Bydgoszcz",92.0,71.0,22.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,2.0,0.0,2.0,0.0,68.0,98.59154929577466
Województwo łódzkie,Miasto na prawach powiatu Piotrkow Trybunalski,,1434655,"Oddzia Samodzielnego Szpitala Wojewodzkiego w Piotrkowie Trybunalskim, ul. Franklina Roosevelta 3, 97-300 Piotrkow Trybunalski",12.0,9.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,100.0
Województwo małopolskie,Powiat bochenski,gm. Nowy Wisnicz,1434664,"Zakad Karny w Nowym Wisniczu, Leksandrowa 1, 32-720 Nowy Wisnicz",622.0,413.0,209.0,413.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,413.0,10.0,2.0,8.0,0.0,403.0,100.0
Województwo mazowieckie,Miasto na prawach powiatu Ostroeka,,1434946,"Dom Pomocy Spoecznej PCK, ul. Aleja Wojska Polskiego 32, 07-410 Ostroeka",13.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,100.0
Województwo mazowieckie,Warszawa,Mokotow,1434978,"Szpital Specjalistyczny im. Swietej Rodziny SPZOZ, ul. Antoniego Jozefa Madalinskiego 25, 02-544 Warszawa",211.0,49.0,162.0,49.0,0.0,49.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,100.0
Województwo mazowieckie,Warszawa,Ochota,1434985,"Uniwersyteckie Centrum Zdrowia Kobiety i Noworodka, pl. Plac Sokratesa Starynkiewicza 1/3, 02-015 Warszawa",110.0,15.0,95.0,15.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,100.0
Województwo mazowieckie,Warszawa,Ursynow,1435003,"Narodowy Instytut Onkologii im. Marii Skodowskiej - Curie, ul. Wilhelma Konrada Roentgena 5, 02-781 Warszawa",159.0,132.0,27.0,132.0,0.0,132.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,132.0,100.0
Województwo mazowieckie,Warszawa,Wawer,1435008,"Miedzyleski Szpital Specjalistyczny w Warszawie, ul. Bursztynowa 2, 04-749 Warszawa",255.0,121.0,134.0,121.0,0.0,121.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,100.0
Województwo mazowieckie,Warszawa,Wawer,1435007,"Instytut Kardiologii im. Prymasa Tysiaclecia Stefana Kardynaa Wyszynskiego, ul. Alpejska 42, 04-628 Warszawa",213.0,122.0,91.0,122.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,122.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1434774,"Krakowski Szpital Specjalistyczny im. sw. Jana Pawa II, ul. Pradnicka 80, 31-202 Krakow",600.0,231.0,369.0,231.0,0.0,231.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,231.0,2.0,1.0,1.0,0.0,229.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1434806,"Dom Studencki Nr 1 Olimp w Krakowie, ul. Jozefa Rostafinskiego 9, 30-072 Krakow",4001.0,947.0,3054.0,947.0,0.0,947.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,1.0,946.0,6.0,3.0,3.0,0.0,940.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1434771,"SP ZOZ Szpital Uniwersytecki w Krakowie, ul. Mikoaja Kopernika 23, 31-501 Krakow",253.0,98.0,155.0,98.0,0.0,98.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,98.0,1.0,0.0,1.0,0.0,97.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1434766,"NZOZ Szpital na Siemiradzkiego im. R. Czerwiakowskiego sp. z o.o., ul. Henryka Siemiradzkiego 1, 31-137 Krakow",22.0,10.0,12.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,100.0
Województwo łódzkie,Powiat piotrkowski,gm. Rozprza,1434566,"Dom Pomocy Spoecznej Przystan we Wronikowie, Wronikow 26, 97-340 Rozprza",22.0,19.0,3.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,5.0,1.0,4.0,0.0,14.0,100.0
Województwo łódzkie,Powiat owicki,gm. Bielawy,1434547,"Oddzia Fizjoterapii i Rehabilitacji w Stanisawowie Szpitala Zespou Opieki Zdrowotnej w owiczu, Rulice 31, 99-423 Bielawy",50.0,41.0,9.0,41.0,0.0,41.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,41.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Tarnow,,1434820,"Dom Ksiezy Emerytow im. sw. Jozefa w Tarnowie, ul. Pszenna 7, 33-101 Tarnow",70.0,56.0,14.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1434797,"Szpital Specjalistyczny im. Ludwika Rydygiera w Krakowie Sp. z o.o., os. Osiedle Zotej Jesieni 1, 31-826 Krakow",268.0,88.0,180.0,88.0,0.0,88.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,88.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1434781,"Maopolski Szpital Ortopedyczno-Rehabilitacyjny im. prof. Bogusawa Franczuka, al. Aleja Modrzewiowa 22, 30-224 Krakow",135.0,97.0,38.0,97.0,0.0,97.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,1.0,0.0,1.0,0.0,96.0,100.0
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1436919,"Dom Studencki Bydgoska, ul. Bydgoska 19, 30-056 Krakow",673.0,140.0,533.0,140.0,0.0,140.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,140.0,100.0
Województwo łódzkie,Powiat zgierski,m. Zgierz,1434610,"Zgierskie Centrum Kardiologii Med-Pro Polsko-Amerykanskich Klinik Serca, ul. Parzeczewska 35, 95-100 Zgierz",28.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,100.0
Województwo wielkopolskie,Powiat miedzychodzki,gm. Miedzychod,1436056,"Samodzielny Publiczny Zakad Opieki Zdrowotnej w Miedzychodzie, ul. Szpitalna 10, 64-400 Miedzychod",100.0,12.0,88.0,12.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,11.0,100.0
Województwo wielkopolskie,Powiat poznanski,gm. Pobiedziska,1436081,"Oddzia Zewnetrzny w Pobiedziskach Zakadu Karnego w Gebarzewie, ul. Wadysawa Jagiey 34, 62-010 Pobiedziska",80.0,74.0,6.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,73.0,100.0
Województwo zachodniopomorskie,Powiat drawski,gm. Zocieniec,1436163,"Samodzielny Publiczny Zakad Opieki Zdrowotnej Szpital Specjalistyczny MSWiA, ul. Kansko 1, 78-520 Zocieniec",119.0,99.0,20.0,99.0,0.0,99.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,99.0,100.0
Województwo zachodniopomorskie,Powiat koszalinski,gm. Mielno,1433314,"Centrum Usug Spoecznych, ul. 6 Marca 35, 76-032 Mielno",1649.0,1234.0,415.0,1234.0,0.0,1234.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,0.0,0.0,1233.0,5.0,0.0,5.0,0.0,1228.0,100.0
Województwo lubelskie,Powiat puawski,gm. Naeczow,1434435,"Samodzielny Publiczny Psychiatryczny Zakad Opiekunczo-Leczniczy w Celejowie Oddzia IV w Naeczowie, ul. Lipowa 37, 24-150 Naeczow",40.0,33.0,7.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,100.0
Województwo lubelskie,Powiat puawski,gm. Naeczow,1434436,"Sanatorium Uzdrowiskowe Rolnik w Naeczowie, ul. Michaa Gorskiego 14, 24-150 Naeczow",194.0,114.0,80.0,114.0,0.0,114.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,113.0,100.0
Województwo lubelskie,Miasto na prawach powiatu Lublin,,1410515,"Zespo Szko nr 13, ul. Berylowa 7, 20-582 Lublin",1728.0,1493.0,236.0,1492.0,1.0,1493.0,3.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,1493.0,1.0,0.0,1493.0,0.0,0.0,0.0,0.0,1493.0,100.0
Województwo lubelskie,Powiat hrubieszowski,gm. Werbkowice,1434405,"Zakad opiekunczo-leczniczy RESTITUTIO, Turkowice 131, 22-546 Turkowice",90.0,46.0,44.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,2.0,0.0,2.0,0.0,44.0,100.0
Województwo lubelskie,Powiat puawski,gm. Naeczow,1434432,"Kolejowy Szpital Uzdrowiskowy w Naeczowie, ul. Michaa Gorskiego 6, 24-150 Naeczow",183.0,137.0,46.0,137.0,0.0,137.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,137.0,1.0,1.0,0.0,0.0,136.0,100.0
Województwo lubelskie,Powiat puawski,gm. Naeczow,1434434,"Sanatorium Uzdrowiskowe ""Ciche Wawozy"", ul. Bartosza Gowackiego 12, 24-150 Naeczow",161.0,109.0,52.0,109.0,0.0,109.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,109.0,100.0
Województwo opolskie,Miasto na prawach powiatu Opole,,1435393,"Kliniczne Centrum Ginekologii, Pooznictwa i Neonatologii w Opolu, ul. Wadysawa Reymonta 8, 45-066 Opole",80.0,5.0,75.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,100.0
Województwo opolskie,Powiat opolski,gm. Turawa,1435378,"Dom Opieki Spoecznej Rezydencja Elwira, ul. Wiejska 4, 46-045 Rzedow",25.0,21.0,4.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,6.0,0.0,6.0,0.0,15.0,100.0
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1434878,"Centrum Kompleksowej Rehabilitacji Sp. z o. o, ul. Wacawa Gasiorowskiego 12/14, 05-510 Konstancin-Jeziorna",251.0,209.0,42.0,209.0,0.0,209.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,209.0,100.0
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1434880,"Uzdrowisko Konstancin-Zdroj S. A., ul. Sue Ryder 1, 05-510 Konstancin-Jeziorna",162.0,111.0,51.0,111.0,0.0,111.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,111.0,100.0
Województwo podkarpackie,Powiat rzeszowski,gm. Gogow Maopolski,1436775,"Zakad Pielegnacyjno - Opiekunczy CARITAS w Gogowie Maopolskim, ul. Bolesawa Prusa 29, 36-060 Gogow Maopolski",50.0,26.0,24.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,100.0
Województwo podlaskie,Powiat wysokomazowiecki,gm. Sokoy,1435529,"Szpital Ogolny w Wysokiem Mazowieckiem, Oddzia Rehabilitacyjny w Krzyzewie, Oddzia Rehabilitacji Pulmonologicznej w Krzyzewie, Krzyzewo 30, 18-218 Sokoy",41.0,32.0,9.0,32.0,0.0,32.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,31.0,100.0
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1435535,"Samodzielny Publiczny ZOZ Wojewodzki Szpital Zespolony im. J. Sniadeckiego (Ginekologia), ul. M. Curie-Skodowskiej 26, 15-278 Biaystok",87.0,20.0,67.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,100.0
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1435538,"Uniwersytecki Szpital Kliniczny, Klinika Kardiologii Inwazyjnej, ul. M. Curie-Skodowskiej 24A, 15-278 Biaystok",288.0,99.0,189.0,99.0,0.0,99.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,1.0,0.0,1.0,0.0,98.0,100.0
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1435540,"Uniwersytecki Szpital Kliniczny, ul. Zurawia 14, 15-504 Biaystok",203.0,90.0,113.0,90.0,0.0,90.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,100.0
Województwo pomorskie,Powiat bytowski,gm. Bytow,1435553,"Dom Pomocy Spoecznej ""Dworek"" w Dabiu, Dabie ul. Miodowa 11, 77-100 Bytow",79.0,57.0,22.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,9.0,0.0,9.0,0.0,48.0,100.0
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1436641,"Dom Pomocy Spoecznej Zgromadzenia Siostr Franciszkanek od Cierpiacych, ul. Proletariacka 8, 15-449 Biaystok",25.0,17.0,8.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,16.0,100.0
Województwo pomorskie,Powiat bytowski,gm. Trzebielino,1435556,"Chrzescijanski Osrodek Dla Osob Uzaleznionych ""TEEN CHALLENGE"" w Broczynie, Broczyna 11, 77-203 Dretyn",26.0,20.0,6.0,20.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,19.0,100.0
Województwo pomorskie,Powiat kartuski,gm. Suleczyno,1423856,"Szkoa Podstawowa w Suleczynie, ul. Stefana Zeromskiego 16, 83-320 Suleczyno",1318.0,1000.0,317.0,1000.0,0.0,1000.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,7.0,2.0,5.0,0.0,994.0,100.0
Województwo opolskie,Powiat oleski,gm. Gorzow Slaski,1466756,"Dom Seniora ""Paulinka"", Pawowice 60, 46-310 Gorzow Slaski",33.0,33.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,32.0,100.0
Województwo pomorskie,Powiat leborski,m. eba,1424038,"Szkoa Podstawowa im. Adama Mickiewicza, ul. Tysiaclecia 11, 84-360 eba",1262.0,1121.0,141.0,1121.0,0.0,1121.0,3.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,0.0,0.0,1121.0,6.0,2.0,4.0,0.0,1115.0,100.0
Województwo pomorskie,Powiat supski,gm. Ustka,1424346,"Swietlica Wiejska w Rowach, ul. Koscielna 2a, 76-212 Rowy",1254.0,905.0,349.0,905.0,0.0,905.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,905.0,0.0,0.0,0.0,0.0,905.0,100.0
Województwo pomorskie,Powiat starogardzki,m. Starogard Gdanski,1435593,"Kociewskie Centrum Zdrowia Sp. z o. o., ul. dr. Jozefa Balewskiego 1, 83-200 Starogard Gdanski",255.0,60.0,195.0,60.0,0.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,2.0,0.0,2.0,0.0,58.0,100.0
Województwo podkarpackie,Powiat krosnienski,gm. Rymanow,1435429,"Swierkowy Zdroj Medical SPA w Rymanowie Zdroju, Rymanow-Zdroj ul. Swierkowa 1, 38-480 Rymanow",138.0,28.0,110.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,100.0
Województwo podkarpackie,Powiat lubaczowski,gm. Lubaczow,1435435,"Dom Pomocy Spoecznej dla Osob Przewlekle Psychicznie Chorych w Krowicy Lasowej, Krowica Lasowa 86, 37-625 Krowica Sama",20.0,17.0,3.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,100.0
Województwo podlaskie,Powiat sokolski,gm. Sokoka,1435524,"Samodzielny Publiczny Zakad Opieki Zdrowotnej w Sokoce, ul. gen. Wadysawa Sikorskiego 40, 16-100 Sokoka",190.0,48.0,142.0,48.0,0.0,48.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,1.0,0.0,1.0,0.0,47.0,100.0
Województwo śląskie,Miasto na prawach powiatu Katowice,,1435789,"Szpital, Katowice ul. Wadysawa Stanisawa Reymonta 8, 40-029 Katowice (wejscie od ulicy Henryka Dabrowskiego)",336.0,119.0,217.0,119.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,119.0,100.0
Województwo pomorskie,Miasto na prawach powiatu Sopot,,1436811,"Sanatorium Uzdrowiskowe ""Lesnik"", ul. 23 Marca 105, 81-820 Sopot",206.0,133.0,73.0,133.0,0.0,133.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,133.0,100.0
Województwo śląskie,Powiat wodzisawski,m. Rydutowy,1435710,"Szpital Powiatowy w Wodzisawiu Slaskim, ul. Plebiscytowa 47, 44-280 Rydutowy",31.0,30.0,1.0,30.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,100.0
Województwo śląskie,Powiat tarnogorski,gm. Zbrosawice,1435708,"Dom Pomocy Spoecznej w Miedarach, ul. Zamkowa 7, 42-676 Miedary",56.0,21.0,35.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,100.0
Województwo pomorskie,Miasto na prawach powiatu Sopot,,1436812,"SP ZOZ Sanatorium Uzdrowiskowe MSWiA w Sopocie, ul. Bitwy pod Powcami 63/65, 81-731 Sopot",343.0,229.0,114.0,229.0,0.0,229.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,229.0,100.0
Województwo śląskie,Miasto na prawach powiatu Jastrzebie-Zdroj,,1435778,"Wojewodzki Szpital Specjalistyczny nr 2, ul. Aleja Jana Pawa II 7, 44-330 Jastrzebie-Zdroj",378.0,91.0,287.0,91.0,0.0,91.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,91.0,100.0
Województwo śląskie,Miasto na prawach powiatu Gliwice,,1435770,"Szpital Miejski nr 4 w Gliwicach Sp. z o.o., ul. Kozielska 8, 44-100 Gliwice",68.0,13.0,55.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,100.0
Województwo śląskie,Miasto na prawach powiatu Czestochowa,,1435762,"Areszt Sledczy w Czestochowie, ul. Mirowska 22, 42-200 Czestochowa",195.0,127.0,68.0,127.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,127.0,1.0,0.0,1.0,0.0,126.0,100.0
Województwo śląskie,Miasto na prawach powiatu Czestochowa,,1426745,"Szkoa Podstawowa nr 54, ul. Jerzego Kukuczki 30, 42-224 Czestochowa",1136.0,846.0,291.0,845.0,1.0,846.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,845.0,0.0,1.0,844.0,2.0,0.0,2.0,0.0,842.0,100.0
