Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,R1_Total_Valid_Votes_Station,R2_Total_Valid_Votes_Station,Expected_Nawrocki_R2,Actual_NAWROCKI Karol Tadeusz_R2,Diff_Nawrocki,Expected_Trzaskowski_R2,Actual_TRZASKOWSKI Rafa Kazimierz_R2,Diff_Trzaskowski
Województwo lubelskie,Powiat tomaszowski,gm. Susiec,1410024,225.0,0.0,195.61,0.0,-195.61,29.39,0.0,-29.39
Województwo lubelskie,Powiat tomaszowski,gm. Tarnawatka,1410025,535.0,0.0,443.11,0.0,-443.11,91.89,0.0,-91.89
Województwo lubelskie,Powiat tomaszowski,gm. Tarnawatka,1410026,552.0,0.0,432.83,0.0,-432.83,119.17,0.0,-119.17
Województwo lubelskie,Powiat tomaszowski,gm. Tarnawatka,1410027,236.0,0.0,193.93,0.0,-193.93,42.07,0.0,-42.07
Województwo lubelskie,Powiat tomaszowski,gm. Tarnawatka,1410028,281.0,0.0,229.91,0.0,-229.91,51.09,0.0,-51.09
Województwo lubelskie,Powiat tomaszowski,gm. Tarnawatka,1410029,227.0,0.0,197.41,0.0,-197.41,29.59,0.0,-29.59
Województwo lubelskie,Powiat tomaszowski,gm. Telatyn,1410030,535.0,0.0,422.33,0.0,-422.33,112.67,0.0,-112.67
Województwo lubelskie,Powiat tomaszowski,gm. Telatyn,1410031,237.0,0.0,172.98,0.0,-172.98,64.02,0.0,-64.02
Województwo lubelskie,Powiat tomaszowski,gm. Telatyn,1410032,124.0,0.0,95.36,0.0,-95.36,28.64,0.0,-28.64
Województwo lubelskie,Powiat tomaszowski,gm. Telatyn,1410033,390.0,0.0,299.0,0.0,-299.0,91.0,0.0,-91.0
Województwo lubelskie,Powiat tomaszowski,gm. Telatyn,1410034,136.0,0.0,107.28,0.0,-107.28,28.72,0.0,-28.72
Województwo lubelskie,Powiat tomaszowski,gm. Telatyn,1410035,107.0,0.0,89.22,0.0,-89.22,17.78,0.0,-17.78
Województwo lubelskie,Powiat tomaszowski,gm. Telatyn,1410036,103.0,0.0,90.7,0.0,-90.7,12.3,0.0,-12.3
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410037,535.0,0.0,374.24,0.0,-374.24,160.76,0.0,-160.76
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410038,138.0,0.0,111.9,0.0,-111.9,26.1,0.0,-26.1
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410039,464.0,0.0,350.79,0.0,-350.79,113.21,0.0,-113.21
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410040,280.0,0.0,217.09,0.0,-217.09,62.91,0.0,-62.91
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410041,244.0,0.0,176.32,0.0,-176.32,67.68,0.0,-67.68
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410042,573.0,0.0,432.27,0.0,-432.27,140.73,0.0,-140.73
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410043,481.0,0.0,355.96,0.0,-355.96,125.04,0.0,-125.04
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410044,453.0,0.0,378.77,0.0,-378.77,74.23,0.0,-74.23
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410045,157.0,0.0,124.23,0.0,-124.23,32.77,0.0,-32.77
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410046,340.0,0.0,287.58,0.0,-287.58,52.42,0.0,-52.42
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410047,201.0,0.0,155.38,0.0,-155.38,45.62,0.0,-45.62
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410048,1025.0,0.0,704.6,0.0,-704.6,320.4,0.0,-320.4
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410049,212.0,0.0,151.3,0.0,-151.3,60.7,0.0,-60.7
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410050,119.0,0.0,93.66,0.0,-93.66,25.34,0.0,-25.34
Województwo lubelskie,Powiat tomaszowski,gm. Tomaszow Lubelski,1410051,188.0,0.0,165.03,0.0,-165.03,22.97,0.0,-22.97
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1410052,384.0,0.0,245.84,0.0,-245.84,138.16,0.0,-138.16
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1410053,487.0,0.0,359.61,0.0,-359.61,127.39,0.0,-127.39
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1410054,495.0,0.0,389.93,0.0,-389.93,105.07,0.0,-105.07
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1410055,290.0,0.0,226.9,0.0,-226.9,63.09,0.0,-63.09
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1410056,164.0,0.0,133.23,0.0,-133.23,30.77,0.0,-30.77
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1410057,250.0,0.0,205.36,0.0,-205.36,44.64,0.0,-44.64
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1410058,128.0,0.0,101.52,0.0,-101.52,26.48,0.0,-26.48
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1410059,166.0,0.0,153.7,0.0,-153.7,12.3,0.0,-12.3
Województwo lubelskie,Powiat tomaszowski,gm. Tyszowce,1434447,75.0,0.0,65.24,0.0,-65.24,9.76,0.0,-9.76
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410060,198.0,0.0,162.05,0.0,-162.05,35.95,0.0,-35.95
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410061,283.0,0.0,203.37,0.0,-203.37,79.63,0.0,-79.63
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410062,315.0,0.0,254.7,0.0,-254.7,60.3,0.0,-60.3
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410063,142.0,0.0,111.28,0.0,-111.28,30.72,0.0,-30.72
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410064,76.0,0.0,61.0,0.0,-61.0,15.0,0.0,-15.0
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410065,270.0,0.0,225.37,0.0,-225.37,44.63,0.0,-44.63
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410066,133.0,0.0,109.66,0.0,-109.66,23.34,0.0,-23.34
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410067,125.0,0.0,109.27,0.0,-109.27,15.73,0.0,-15.73
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410068,138.0,0.0,106.48,0.0,-106.48,31.52,0.0,-31.52
Województwo lubelskie,Powiat tomaszowski,gm. Ulhowek,1410069,102.0,0.0,81.07,0.0,-81.07,20.93,0.0,-20.93
Województwo lubelskie,Powiat wodawski,m. Wodawa,1410070,1283.0,0.0,670.13,0.0,-670.13,612.87,0.0,-612.87
Województwo lubelskie,Powiat wodawski,m. Wodawa,1410071,964.0,0.0,492.62,0.0,-492.62,471.38,0.0,-471.38
Województwo lubelskie,Powiat wodawski,m. Wodawa,1410072,1261.0,0.0,684.52,0.0,-684.52,576.48,0.0,-576.48
Województwo lubelskie,Powiat wodawski,m. Wodawa,1410073,923.0,0.0,498.42,0.0,-498.42,424.58,0.0,-424.58
Województwo lubelskie,Powiat wodawski,m. Wodawa,1410074,1266.0,0.0,648.17,0.0,-648.17,617.83,0.0,-617.83
Województwo lubelskie,Powiat wodawski,m. Wodawa,1434448,422.0,0.0,42.83,0.0,-42.83,379.17,0.0,-379.17
Województwo lubelskie,Powiat wodawski,m. Wodawa,1434449,60.0,0.0,38.62,0.0,-38.62,21.38,0.0,-21.38
Województwo lubelskie,Powiat wodawski,gm. Hanna,1410075,477.0,0.0,320.06,0.0,-320.06,156.94,0.0,-156.94
Województwo lubelskie,Powiat wodawski,gm. Hanna,1410076,252.0,0.0,183.56,0.0,-183.56,68.44,0.0,-68.44
Województwo lubelskie,Powiat wodawski,gm. Hanna,1410077,122.0,0.0,85.2,0.0,-85.2,36.8,0.0,-36.8
Województwo lubelskie,Powiat wodawski,gm. Hanna,1410078,206.0,0.0,137.07,0.0,-137.07,68.93,0.0,-68.93
Województwo lubelskie,Powiat wodawski,gm. Hanna,1410079,157.0,0.0,104.75,0.0,-104.75,52.25,0.0,-52.25
Województwo lubelskie,Powiat wodawski,gm. Hansk,1410080,410.0,0.0,259.12,0.0,-259.12,150.88,0.0,-150.88
Województwo lubelskie,Powiat wodawski,gm. Hansk,1410081,187.0,0.0,138.14,0.0,-138.14,48.86,0.0,-48.86
Województwo lubelskie,Powiat wodawski,gm. Hansk,1410082,804.0,0.0,553.85,0.0,-553.85,250.15,0.0,-250.15
Województwo lubelskie,Powiat wodawski,gm. Hansk,1410083,197.0,0.0,137.11,0.0,-137.11,59.89,0.0,-59.89
Województwo lubelskie,Powiat wodawski,gm. Stary Brus,1410084,485.0,0.0,341.8,0.0,-341.8,143.2,0.0,-143.2
Województwo lubelskie,Powiat wodawski,gm. Stary Brus,1410085,222.0,0.0,158.29,0.0,-158.29,63.71,0.0,-63.71
Województwo lubelskie,Powiat wodawski,gm. Stary Brus,1410086,87.0,0.0,58.68,0.0,-58.68,28.32,0.0,-28.32
Województwo lubelskie,Powiat wodawski,gm. Stary Brus,1410087,152.0,0.0,122.3,0.0,-122.3,29.7,0.0,-29.7
Województwo lubelskie,Powiat wodawski,gm. Urszulin,1410088,288.0,0.0,201.06,0.0,-201.06,86.94,0.0,-86.94
Województwo lubelskie,Powiat wodawski,gm. Urszulin,1410089,636.0,0.0,416.64,0.0,-416.64,219.36,0.0,-219.36
Województwo lubelskie,Powiat wodawski,gm. Urszulin,1410090,203.0,0.0,152.64,0.0,-152.64,50.36,0.0,-50.36
Województwo lubelskie,Powiat wodawski,gm. Urszulin,1410091,300.0,0.0,247.86,0.0,-247.86,52.14,0.0,-52.14
Województwo lubelskie,Powiat wodawski,gm. Urszulin,1410092,754.0,0.0,562.96,0.0,-562.96,191.04,0.0,-191.04
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410093,295.0,0.0,167.82,0.0,-167.82,127.18,0.0,-127.18
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410094,635.0,0.0,356.52,0.0,-356.52,278.47,0.0,-278.47
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410095,182.0,0.0,120.8,0.0,-120.8,61.2,0.0,-61.2
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410096,220.0,0.0,135.24,0.0,-135.24,84.76,0.0,-84.76
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410097,101.0,0.0,62.94,0.0,-62.94,38.06,0.0,-38.06
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410098,117.0,0.0,70.5,0.0,-70.5,46.5,0.0,-46.5
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410099,187.0,0.0,124.66,0.0,-124.66,62.34,0.0,-62.34
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410100,470.0,0.0,288.91,0.0,-288.91,181.09,0.0,-181.09
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410101,198.0,0.0,148.99,0.0,-148.99,49.01,0.0,-49.01
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410102,121.0,0.0,78.74,0.0,-78.74,42.26,0.0,-42.26
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1410103,95.0,0.0,66.71,0.0,-66.71,28.29,0.0,-28.29
Województwo lubelskie,Powiat wodawski,gm. Wodawa,1434450,76.0,0.0,36.53,0.0,-36.53,39.47,0.0,-39.47
Województwo lubelskie,Powiat wodawski,gm. Wola Uhruska,1410104,196.0,0.0,132.12,0.0,-132.12,63.89,0.0,-63.89
Województwo lubelskie,Powiat wodawski,gm. Wola Uhruska,1410105,266.0,0.0,180.95,0.0,-180.95,85.05,0.0,-85.05
Województwo lubelskie,Powiat wodawski,gm. Wola Uhruska,1410106,287.0,0.0,188.59,0.0,-188.59,98.41,0.0,-98.41
Województwo lubelskie,Powiat wodawski,gm. Wola Uhruska,1410107,226.0,0.0,140.66,0.0,-140.66,85.34,0.0,-85.34
Województwo lubelskie,Powiat wodawski,gm. Wola Uhruska,1410108,276.0,0.0,199.7,0.0,-199.7,76.3,0.0,-76.3
Województwo lubelskie,Powiat wodawski,gm. Wola Uhruska,1410109,179.0,0.0,129.76,0.0,-129.76,49.24,0.0,-49.24
Województwo lubelskie,Powiat wodawski,gm. Wola Uhruska,1410110,119.0,0.0,74.28,0.0,-74.28,44.72,0.0,-44.72
Województwo lubelskie,Powiat wodawski,gm. Wola Uhruska,1410111,164.0,0.0,120.29,0.0,-120.29,43.71,0.0,-43.71
Województwo lubelskie,Powiat wodawski,gm. Wyryki,1410112,436.0,0.0,310.26,0.0,-310.26,125.74,0.0,-125.74
Województwo lubelskie,Powiat wodawski,gm. Wyryki,1410113,123.0,0.0,98.24,0.0,-98.24,24.76,0.0,-24.76
Województwo lubelskie,Powiat wodawski,gm. Wyryki,1410114,79.0,0.0,59.3,0.0,-59.3,19.7,0.0,-19.7
Województwo lubelskie,Powiat wodawski,gm. Wyryki,1410115,148.0,0.0,87.49,0.0,-87.49,60.51,0.0,-60.51
Województwo lubelskie,Powiat wodawski,gm. Wyryki,1410116,141.0,0.0,86.4,0.0,-86.4,54.6,0.0,-54.6
Województwo lubelskie,Powiat wodawski,gm. Wyryki,1410117,101.0,0.0,71.79,0.0,-71.79,29.21,0.0,-29.21
Województwo lubelskie,Powiat wodawski,gm. Wyryki,1434451,12.0,0.0,8.44,0.0,-8.44,3.56,0.0,-3.56
Województwo lubelskie,Powiat zamojski,gm. Adamow,1410118,621.0,0.0,491.34,0.0,-491.34,129.66,0.0,-129.66
Województwo lubelskie,Powiat zamojski,gm. Adamow,1410119,262.0,0.0,206.64,0.0,-206.64,55.36,0.0,-55.36
Województwo lubelskie,Powiat zamojski,gm. Adamow,1410120,283.0,0.0,202.19,0.0,-202.19,80.81,0.0,-80.81
Województwo lubelskie,Powiat zamojski,gm. Adamow,1410121,339.0,0.0,245.31,0.0,-245.31,93.69,0.0,-93.69
Województwo lubelskie,Powiat zamojski,gm. Adamow,1410122,461.0,0.0,375.93,0.0,-375.93,85.07,0.0,-85.07
Województwo lubelskie,Powiat zamojski,gm. Adamow,1410123,121.0,0.0,93.93,0.0,-93.93,27.07,0.0,-27.07
Województwo lubelskie,Powiat zamojski,gm. Adamow,1410124,148.0,0.0,121.98,0.0,-121.98,26.02,0.0,-26.02
Województwo lubelskie,Powiat zamojski,gm. Grabowiec,1410125,551.0,0.0,417.24,0.0,-417.24,133.76,0.0,-133.76
Województwo lubelskie,Powiat zamojski,gm. Grabowiec,1410126,223.0,0.0,169.92,0.0,-169.92,53.08,0.0,-53.08
Województwo lubelskie,Powiat zamojski,gm. Grabowiec,1410127,253.0,0.0,211.56,0.0,-211.56,41.44,0.0,-41.44
Województwo lubelskie,Powiat zamojski,gm. Grabowiec,1410128,336.0,0.0,295.79,0.0,-295.79,40.21,0.0,-40.21
Województwo lubelskie,Powiat zamojski,gm. Grabowiec,1410129,124.0,0.0,104.64,0.0,-104.64,19.36,0.0,-19.36
Województwo lubelskie,Powiat zamojski,gm. Grabowiec,1410130,201.0,0.0,139.08,0.0,-139.08,61.92,0.0,-61.92
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410131,132.0,0.0,104.63,0.0,-104.63,27.37,0.0,-27.37
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410132,305.0,0.0,240.1,0.0,-240.1,64.9,0.0,-64.9
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410133,390.0,0.0,278.2,0.0,-278.2,111.8,0.0,-111.8
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410134,487.0,0.0,331.7,0.0,-331.7,155.3,0.0,-155.3
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410135,281.0,0.0,197.83,0.0,-197.83,83.17,0.0,-83.17
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410136,182.0,0.0,132.53,0.0,-132.53,49.48,0.0,-49.48
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410137,213.0,0.0,174.99,0.0,-174.99,38.01,0.0,-38.01
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410138,125.0,0.0,90.97,0.0,-90.97,34.03,0.0,-34.03
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410139,121.0,0.0,96.68,0.0,-96.68,24.32,0.0,-24.32
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1410140,144.0,0.0,121.36,0.0,-121.36,22.64,0.0,-22.64
Województwo lubelskie,Powiat zamojski,gm. Komarow-Osada,1434452,8.0,0.0,4.5,0.0,-4.5,3.5,0.0,-3.5
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410141,1111.0,0.0,822.8,0.0,-822.8,288.2,0.0,-288.2
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410142,201.0,0.0,144.3,0.0,-144.3,56.7,0.0,-56.7
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410143,553.0,0.0,426.47,0.0,-426.47,126.53,0.0,-126.53
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410144,152.0,0.0,143.23,0.0,-143.23,8.77,0.0,-8.77
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410145,185.0,0.0,160.07,0.0,-160.07,24.93,0.0,-24.93
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410146,268.0,0.0,185.75,0.0,-185.75,82.25,0.0,-82.25
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410147,252.0,0.0,196.21,0.0,-196.21,55.79,0.0,-55.79
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410148,205.0,0.0,179.55,0.0,-179.55,25.45,0.0,-25.45
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410149,189.0,0.0,161.49,0.0,-161.49,27.51,0.0,-27.51
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410150,380.0,0.0,349.76,0.0,-349.76,30.24,0.0,-30.24
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1410151,109.0,0.0,92.35,0.0,-92.35,16.65,0.0,-16.65
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1434453,41.0,0.0,26.8,0.0,-26.8,14.19,0.0,-14.19
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1434454,38.0,0.0,32.4,0.0,-32.4,5.6,0.0,-5.6
Województwo lubelskie,Powiat zamojski,gm. abunie,1410152,207.0,0.0,171.65,0.0,-171.65,35.35,0.0,-35.35
Województwo lubelskie,Powiat zamojski,gm. abunie,1410153,821.0,0.0,662.78,0.0,-662.78,158.22,0.0,-158.22
Województwo lubelskie,Powiat zamojski,gm. abunie,1410154,889.0,0.0,674.9,0.0,-674.9,214.1,0.0,-214.1
Województwo lubelskie,Powiat zamojski,gm. abunie,1410155,417.0,0.0,325.24,0.0,-325.24,91.76,0.0,-91.76
Województwo lubelskie,Powiat zamojski,gm. abunie,1410156,296.0,0.0,231.67,0.0,-231.67,64.33,0.0,-64.33
Województwo lubelskie,Powiat zamojski,gm. abunie,1410157,126.0,0.0,108.6,0.0,-108.6,17.4,0.0,-17.4
Województwo lubelskie,Powiat zamojski,gm. abunie,1410158,174.0,0.0,142.08,0.0,-142.08,31.92,0.0,-31.92
Województwo lubelskie,Powiat zamojski,gm. abunie,1410159,145.0,0.0,117.2,0.0,-117.2,27.8,0.0,-27.8
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410160,172.0,0.0,141.15,0.0,-141.15,30.85,0.0,-30.85
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410161,613.0,0.0,437.35,0.0,-437.35,175.65,0.0,-175.65
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410162,255.0,0.0,201.31,0.0,-201.31,53.69,0.0,-53.69
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410163,252.0,0.0,214.56,0.0,-214.56,37.44,0.0,-37.44
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410164,328.0,0.0,263.94,0.0,-263.94,64.06,0.0,-64.06
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410165,201.0,0.0,170.36,0.0,-170.36,30.64,0.0,-30.64
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410166,216.0,0.0,135.69,0.0,-135.69,80.31,0.0,-80.31
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410167,137.0,0.0,109.72,0.0,-109.72,27.28,0.0,-27.28
Województwo lubelskie,Powiat zamojski,gm. Miaczyn,1410168,115.0,0.0,104.32,0.0,-104.32,10.68,0.0,-10.68
Województwo lubelskie,Powiat zamojski,gm. Nielisz,1410169,568.0,0.0,416.52,0.0,-416.52,151.48,0.0,-151.48
Województwo lubelskie,Powiat zamojski,gm. Nielisz,1410170,293.0,0.0,211.66,0.0,-211.66,81.34,0.0,-81.34
Województwo lubelskie,Powiat zamojski,gm. Nielisz,1410171,481.0,0.0,371.58,0.0,-371.58,109.42,0.0,-109.42
Województwo lubelskie,Powiat zamojski,gm. Nielisz,1410172,611.0,0.0,471.1,0.0,-471.1,139.9,0.0,-139.9
Województwo lubelskie,Powiat zamojski,gm. Nielisz,1410173,163.0,0.0,134.05,0.0,-134.05,28.95,0.0,-28.95
Województwo lubelskie,Powiat zamojski,gm. Nielisz,1410174,169.0,0.0,137.56,0.0,-137.56,31.44,0.0,-31.44
Województwo lubelskie,Powiat zamojski,gm. Nielisz,1410175,130.0,0.0,111.84,0.0,-111.84,18.16,0.0,-18.16
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410176,284.0,0.0,238.65,0.0,-238.65,45.35,0.0,-45.35
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410177,219.0,0.0,173.69,0.0,-173.69,45.31,0.0,-45.31
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410178,335.0,0.0,242.93,0.0,-242.93,92.07,0.0,-92.07
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410179,244.0,0.0,201.84,0.0,-201.84,42.16,0.0,-42.16
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410180,326.0,0.0,275.22,0.0,-275.22,50.78,0.0,-50.78
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410181,405.0,0.0,352.06,0.0,-352.06,52.94,0.0,-52.94
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410182,203.0,0.0,168.22,0.0,-168.22,34.78,0.0,-34.78
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410183,167.0,0.0,124.26,0.0,-124.26,42.74,0.0,-42.74
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410184,153.0,0.0,127.32,0.0,-127.32,25.68,0.0,-25.68
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1410185,218.0,0.0,173.42,0.0,-173.42,44.58,0.0,-44.58
Województwo lubelskie,Powiat zamojski,gm. Radecznica,1434455,62.0,0.0,38.76,0.0,-38.76,23.24,0.0,-23.24
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410186,298.0,0.0,211.01,0.0,-211.01,86.99,0.0,-86.99
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410187,158.0,0.0,135.06,0.0,-135.06,22.94,0.0,-22.94
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410188,238.0,0.0,181.92,0.0,-181.92,56.08,0.0,-56.08
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410189,504.0,0.0,427.66,0.0,-427.66,76.34,0.0,-76.34
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410190,804.0,0.0,570.99,0.0,-570.99,233.01,0.0,-233.01
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410191,354.0,0.0,281.4,0.0,-281.4,72.6,0.0,-72.6
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410192,226.0,0.0,189.46,0.0,-189.46,36.53,0.0,-36.53
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410193,337.0,0.0,288.57,0.0,-288.57,48.43,0.0,-48.43
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410194,185.0,0.0,149.05,0.0,-149.05,35.95,0.0,-35.95
Województwo lubelskie,Powiat zamojski,gm. Sitno,1410195,120.0,0.0,94.03,0.0,-94.03,25.97,0.0,-25.97
Województwo lubelskie,Powiat zamojski,gm. Skierbieszow,1410196,1131.0,0.0,872.34,0.0,-872.34,258.66,0.0,-258.66
Województwo lubelskie,Powiat zamojski,gm. Skierbieszow,1410197,154.0,0.0,132.38,0.0,-132.38,21.62,0.0,-21.62
Województwo lubelskie,Powiat zamojski,gm. Skierbieszow,1410198,162.0,0.0,132.31,0.0,-132.31,29.69,0.0,-29.69
Województwo lubelskie,Powiat zamojski,gm. Skierbieszow,1410199,301.0,0.0,250.8,0.0,-250.8,50.21,0.0,-50.21
Województwo lubelskie,Powiat zamojski,gm. Skierbieszow,1410200,388.0,0.0,315.73,0.0,-315.73,72.27,0.0,-72.27
Województwo lubelskie,Powiat zamojski,gm. Skierbieszow,1410201,127.0,0.0,109.82,0.0,-109.82,17.18,0.0,-17.18
Województwo lubelskie,Powiat zamojski,gm. Stary Zamosc,1410202,268.0,0.0,221.92,0.0,-221.92,46.08,0.0,-46.08
Województwo lubelskie,Powiat zamojski,gm. Stary Zamosc,1410203,636.0,0.0,484.38,0.0,-484.38,151.62,0.0,-151.62
Województwo lubelskie,Powiat zamojski,gm. Stary Zamosc,1410204,531.0,0.0,388.62,0.0,-388.62,142.38,0.0,-142.38
Województwo lubelskie,Powiat zamojski,gm. Stary Zamosc,1410205,250.0,0.0,200.69,0.0,-200.69,49.31,0.0,-49.31
Województwo lubelskie,Powiat zamojski,gm. Stary Zamosc,1410206,198.0,0.0,133.68,0.0,-133.68,64.32,0.0,-64.32
Województwo lubelskie,Powiat zamojski,gm. Stary Zamosc,1410207,305.0,0.0,227.63,0.0,-227.63,77.37,0.0,-77.37
Województwo lubelskie,Powiat zamojski,gm. Stary Zamosc,1410208,180.0,0.0,136.44,0.0,-136.44,43.56,0.0,-43.56
Województwo lubelskie,Powiat zamojski,gm. Stary Zamosc,1410209,113.0,0.0,90.07,0.0,-90.07,22.93,0.0,-22.93
Województwo lubelskie,Powiat zamojski,gm. Suow,1410210,267.0,0.0,213.51,0.0,-213.51,53.49,0.0,-53.49
Województwo lubelskie,Powiat zamojski,gm. Suow,1410211,426.0,0.0,350.9,0.0,-350.9,75.1,0.0,-75.1
Województwo lubelskie,Powiat zamojski,gm. Suow,1410212,260.0,0.0,201.47,0.0,-201.47,58.53,0.0,-58.53
Województwo lubelskie,Powiat zamojski,gm. Suow,1410213,345.0,0.0,282.08,0.0,-282.08,62.92,0.0,-62.92
Województwo lubelskie,Powiat zamojski,gm. Suow,1410214,328.0,0.0,230.07,0.0,-230.07,97.93,0.0,-97.93
Województwo lubelskie,Powiat zamojski,gm. Suow,1410215,167.0,0.0,144.38,0.0,-144.38,22.62,0.0,-22.62
Województwo lubelskie,Powiat zamojski,gm. Suow,1410216,153.0,0.0,113.72,0.0,-113.72,39.28,0.0,-39.28
Województwo lubelskie,Powiat zamojski,gm. Szczebrzeszyn,1410217,657.0,0.0,389.58,0.0,-389.58,267.42,0.0,-267.42
Województwo lubelskie,Powiat zamojski,gm. Szczebrzeszyn,1410218,455.0,0.0,294.75,0.0,-294.75,160.25,0.0,-160.25
